route_id,name,route_type,total_km,high_risk_km,moderate_risk_km,high_risk_pct,moderate_risk_pct,vulnerability_score,capacity_vph
RTE_0846,Show Low-Springerville-East Highway,Primary,0.82,0.0,0.0,0.0,0.0,0.0,1200
RTE_0847,Show Low-Springerville-East Highway,Primary,0.51,0.0,0.0,0.0,0.0,0.0,1200
RTE_0848,Show Low-Springerville-East Highway,Primary,0.48,0.0,0.0,0.0,0.0,0.0,1200
RTE_0849,Show Low-Springerville-East Highway,Primary,0.82,0.0,0.0,0.0,0.0,0.0,1200
RTE_0850,Show Low-Springerville-East Highway,Primary,0.28,0.0,0.0,0.0,0.0,0.0,1200
RTE_0851,Show Low-Springerville-East Highway,Primary,1.04,0.0,0.0,0.0,0.0,0.0,1200
RTE_0852,Show Low-Springerville-East Highway,Primary,0.25,0.0,0.0,0.0,0.0,0.0,1200
RTE_0853,Show Low-Springerville-East Highway,Primary,0.3,0.0,0.0,0.0,0.0,0.0,1200
RTE_0854,County Road 3148,Secondary,0.09,0.0,0.0,0.0,0.0,0.0,400
RTE_0855,County Road 3148,Secondary,0.28,0.0,0.0,0.0,0.0,0.0,400
RTE_0856,Show Low-McNary-Eagar Highway,Primary,1.16,0.0,0.0,0.0,0.0,0.0,1200
RTE_0857,Show Low-McNary-Eagar Highway,Primary,0.41,0.0,0.0,0.0,0.0,0.0,1200
RTE_0858,Show Low-McNary-Eagar Highway,Secondary,0.61,0.0,0.0,0.0,0.0,0.0,400
RTE_0859,Show Low-McNary-Eagar Highway,Secondary,2.49,0.0,0.0,0.0,0.0,0.0,400
RTE_0860,Show Low-Springerville-East Highway,Primary,0.39,0.0,0.0,0.0,0.0,0.0,1200
RTE_0861,Show Low-Springerville-East Highway,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0862,Show Low-Springerville-East Highway,Primary,0.24,0.0,0.0,0.0,0.0,0.0,1200
RTE_0863,Show Low-Springerville-East Highway,Primary,0.31,0.0,0.0,0.0,0.0,0.0,1200
